docId,filename,top topics, and contribution to doc ...
1,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\back logged.txt,48,0.167,42,0.167,30,0.167,27,0.167,26,0.167,1,0.167
2,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\backlight.txt,6,0.286,48,0.143,42,0.143,38,0.143,35,0.143,15,0.143
3,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery.txt,44,0.111,36,0.111,34,0.111,32,0.111,27,0.111,26,0.111,22,0.111,17,0.111,13,0.111
4,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery1.txt,48,0.167,46,0.167,33,0.167,22,0.167,21,0.167,18,0.167
5,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery2.txt,14,0.273,47,0.182,44,0.182,48,0.091,46,0.091,8,0.091,7,0.091
6,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery3.txt,45,0.250,33,0.250,24,0.250,7,0.250
7,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery4.txt,11,0.400,44,0.200,26,0.200,14,0.200
8,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery5.txt,50,0.167,44,0.167,43,0.167,32,0.167,31,0.167,2,0.167
9,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery6.txt,43,0.333,37,0.333,22,0.333
10,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery7.txt,43,0.200,35,0.200,26,0.200,20,0.200,16,0.200
11,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery8.txt,22,0.167,16,0.167,11,0.167,49,0.083,48,0.083,42,0.083,27,0.083,9,0.083,3,0.083
12,C:\Users\sony\Desktop\LDA_PAPER\LDA_IMPLEMENTATION\Input_Docs\battery9.txt,44,0.250,41,0.250,26,0.250,23,0.250
